WILAYAH,KECAMATAN,NAMA_JALAN,KELURAHAN_REF,KODEPOS_REF,STATUS
JAKARTA SELATAN,KEBAYORAN BARU,JL. ANTENA VIII,Gandaria Utara,12140.0,Imputed_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. ANTENA X,Kramat Pela,12140.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. ANTENA XI,Gandaria Utara,12140.0,Imputed_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. ANTENA XII,Gandaria Utara,12140.0,Imputed_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. ANTENA XIII,Gandaria Utara,12140.0,Imputed_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. ANTENA XIV,Gandaria Utara,12140.0,Imputed_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. ANTENA XV,Gandaria Utara,12140.0,Imputed_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. ANTENA XVI,Gandaria Utara,12140.0,Imputed_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. ASIA AFRIKA/PINTU IX,,,Not_Found
JAKARTA SELATAN,KEBAYORAN BARU,JL. BACANG,Kramat Pela,12120.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. BAKTI,Rawa Barat,12190.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. BARITO,Kramat Pela,12130.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. BARITO II,Kramat Pela,12130.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. BATAN,,,Not_Found
JAKARTA SELATAN,KEBAYORAN BARU,JL. BELITUNG,Selong,12110.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. BENDA,Pulo,12140.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. BENDA,Pulo,12140.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. BENDA II,Pulo,12160.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. BENDA III,Pulo,12160.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. BENDA IV,Pulo,12140.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. BENDA V,Pulo,12140.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. BIRAH,Rawa Barat,12180.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. BIRAH II,Rawa Barat,12170.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. BIRAH III,Rawa Barat,12170.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. BIRAH IV,Rawa Barat,12170.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. BRAWIJAYA,Pulo,12160.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. BULUNGAN,Kramat Pela,12130.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. BUMI,Gunung,12120.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. BUNCIT,,,Not_Found
JAKARTA SELATAN,KEBAYORAN BARU,JL. CATUR,,,Not_Found
JAKARTA SELATAN,KEBAYORAN BARU,JL. CIASEM,Rawa Barat,12170.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. CIBITUNG,Petogogan,12170.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. CIBITUNG II,Petogogan,12170.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. CIBITUNG III,Petogogan,12170.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. CIBULAN,Petogogan,12170.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. CIBULAN II,Petogogan,12170.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. CIBULAN III,Petogogan,12170.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. CIBULAN IV,Petogogan,12170.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. CIBULAN IX,Petogogan,12170.0,Imputed_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. CIBULAN RAYA,Petogogan,12170.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. CIBULAN V,Petogogan,12170.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. CIBULAN VI,Petogogan,12170.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. CIBULAN VII,Petogogan,12170.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. CIBULAN X,Petogogan,12170.0,Imputed_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. CIBULAN XI,Petogogan,12170.0,Imputed_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. CIBULAN XII,Petogogan,12170.0,Imputed_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. CIGANJUR,,,Not_Found
JAKARTA SELATAN,KEBAYORAN BARU,JL. CIKAJANG,Petogogan,12170.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. CIKATOMAS,Rawa Barat,12170.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. CIKATOMAS II,Rawa Barat,12170.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. CINIRU,Rawa Barat,12180.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. CIPAKU,Petogogan,12170.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. CIPAKU II,Petogogan,12170.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. CIPAKU III,Petogogan,12170.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. CIPEDAK,,,Not_Found
JAKARTA SELATAN,KEBAYORAN BARU,JL. CIRAGIL,Rawa Barat,12180.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. CIRANJANG,Rawa Barat,12180.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. CISANGGIRI,Petogogan,12170.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. CISANGGIRI II,Petogogan,12170.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. CISANGGIRI III,Petogogan,12170.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. CISANGGIRI IV,Petogogan,12170.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. CISANGGIRI V,Petogogan,12170.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. CITAYAM,Rawa Barat,12180.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. DAKSA,Selong,12110.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. DAKSA II,Selong,12180.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. DAKSA III,Selong,12180.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. DAKSA IV,Selong,12110.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. DAKSA V,Selong,12110.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. DAMAI,Cipete Utara,12140.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. DARMAWANGSA,Cipete Utara,,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. DARMAWANGSA II,Cipete Utara,,Imputed_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. DARMAWANGSA III,Pulo,12160.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. DARMAWANGSA IV,Cipete Utara,,Imputed_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. DARMAWANGSA IX,Cipete Utara,,Imputed_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. DARMAWANGSA V,Cipete Utara,,Imputed_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. DARMAWANGSA VI,Cipete Utara,,Imputed_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. DARMAWANGSA VII,Cipete Utara,,Imputed_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. DARMAWANGSA VIII,Cipete Utara,,Imputed_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. DARMAWANGSA X,Cipete Utara,,Imputed_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. DEMPO,Gunung,12120.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. DEMPO II,Gunung,12120.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. DEMPO III,Gunung,12120.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. DEMPO IV,Gunung,12120.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. DEMPO V,Gunung,12120.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. DHARMAWANGSA,Pulo,12160.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. DURIAN,,,Not_Found
JAKARTA SELATAN,KEBAYORAN BARU,JL. DWIJAYA,Gandaria Utara,12140.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. DWIJAYA,Gandaria Utara,12140.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. DWIJAYA II,Gandaria Utara,12140.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. EMPU SENDOK,Selong,12110.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. ERLANGGA,Selong,12110.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. ERLANGGA II,Selong,12180.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. FALATEHAN,,,Not_Found
JAKARTA SELATAN,KEBAYORAN BARU,JL. GAHARU,,,Not_Found
JAKARTA SELATAN,KEBAYORAN BARU,JL. GAHARU II,,,Not_Found
JAKARTA SELATAN,KEBAYORAN BARU,JL. GALUNGGUNG,,,Not_Found
JAKARTA SELATAN,KEBAYORAN BARU,JL. GANDARIA,Gandaria Utara,12140.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. GANDARIA,Gandaria Utara,12140.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. GANDARIA TENGAH,Kramat Pela,12120.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. GANDARIA TENGAH II,Kramat Pela,12120.0,Imputed_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. GANDARIA TENGAH III,Kramat Pela,12120.0,Imputed_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. GANDARIA TENGAH IV,Kramat Pela,12120.0,Imputed_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. GARUDA,,,Not_Found
JAKARTA SELATAN,KEBAYORAN BARU,JL. GUNAWARMAN,Selong,12180.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. H. ABDUL MAJID,,,Not_Found
JAKARTA SELATAN,KEBAYORAN BARU,JL. H. AOM,,,Not_Found
JAKARTA SELATAN,KEBAYORAN BARU,JL. H. JIAN,,,Not_Found
JAKARTA SELATAN,KEBAYORAN BARU,JL. H. SAIDI,,,Not_Found
JAKARTA SELATAN,KEBAYORAN BARU,JL. H. TING,,,Not_Found
JAKARTA SELATAN,KEBAYORAN BARU,JL. HALIMUN,,,Not_Found
JAKARTA SELATAN,KEBAYORAN BARU,JL. HANG JEBAT,Gunung,12120.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. HANG LEKIR,Gunung,12130.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. HANG LEKIU,Gunung,12120.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. HANG LEKIU II,Gunung,12120.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. HANG LEKIU III,Gunung,12120.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. HANG LEKIU IV,Gunung,12120.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. HANG LEKIU V,Gunung,12120.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. HANG TUAH,Gunung,12130.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. HANG TUAH,Gunung,12130.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. HARSONO R.M,,,Not_Found
JAKARTA SELATAN,KEBAYORAN BARU,JL. HASANUDDIN DALAM,,,Not_Found
JAKARTA SELATAN,KEBAYORAN BARU,JL. HIDUP BARU,Kebayoran Baru,12140.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. ISKANDARSYAH,Melawai,12160.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. JAMBLANG,Gunung,12120.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. JAPAGOR,,,Not_Found
JAKARTA SELATAN,KEBAYORAN BARU,JL. JATI PADANG,,,Not_Found
JAKARTA SELATAN,KEBAYORAN BARU,JL. JATI UTARA,,,Not_Found
JAKARTA SELATAN,KEBAYORAN BARU,JL. JEMBATAN BARAT,Pulo,12140.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. JEMBATAN SELATAN,Pulo,12140.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. JEMBATAN TENGAH,Pulo,12140.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. JEMBATAN TIMUR,Pulo,12140.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. JEMBATAN UTARA,Pulo,12140.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. JEND. GATOT SUBROTO,,,Not_Found
JAKARTA SELATAN,KEBAYORAN BARU,JL. JEND. SUDIRMAN,,,Not_Found
JAKARTA SELATAN,KEBAYORAN BARU,JL. JENGGALA,Selong,12110.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. JOHARI,,,Not_Found
JAKARTA SELATAN,KEBAYORAN BARU,"JL. JOKO SUTONO, SH",,,Not_Found
JAKARTA SELATAN,KEBAYORAN BARU,JL. KARANG TENGAH,,,Not_Found
JAKARTA SELATAN,KEBAYORAN BARU,JL. KAVLING KEUANGAN,,,Not_Found
JAKARTA SELATAN,KEBAYORAN BARU,JL. KAWASAN SUDIRMAN SCBD,,,Not_Found
JAKARTA SELATAN,KEBAYORAN BARU,JL. KEBAGUSAN RAYA,,,Not_Found
JAKARTA SELATAN,KEBAYORAN BARU,JL. KEBAYORAN LAMA,Gunung,12120.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. KEBON ANGGREK,,,Not_Found
JAKARTA SELATAN,KEBAYORAN BARU,JL. KERINCI,Gunung,12120.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. KERINCI II,Gunung,12120.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. KERINCI III,Gunung,12120.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. KERINCI IV,Gunung,12120.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. KERINCI IX,Gunung,12120.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. KERINCI V,Gunung,12120.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. KERINCI VI,Gunung,12120.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. KERINCI VII,Gunung,12120.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. KERINCI VIII,Gunung,12120.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. KERINCI X,Gunung,12120.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. KERINCI XI,Gunung,12120.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. KERTANEGARA,Selong,12180.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. KESEHATAN,,,Not_Found
JAKARTA SELATAN,KEBAYORAN BARU,JL. KETIMUN,Pulo,12140.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. KH. AHMAD DAHLAN,,,Not_Found
JAKARTA SELATAN,KEBAYORAN BARU,JL. KIRAI,Cipete Utara,12150.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. KOMPLEK BNI,,,Not_Found
JAKARTA SELATAN,KEBAYORAN BARU,JL. KUBIS,Pulo,12140.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. KYAI MAJA,Gunung,12120.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. LAMANDAU,Kramat Pela,12130.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. LAMANDAU II,Kramat Pela,12130.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. LAMANDAU III,Kramat Pela,12130.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. LAMANDAU IV,Kramat Pela,12130.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. LAMANDAU RAYA,Kramat Pela,12130.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. LANGSAT,Kramat Pela,12120.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. LEBAK BULUS,,,Not_Found
JAKARTA SELATAN,KEBAYORAN BARU,JL. LEUSER,,,Not_Found
JAKARTA SELATAN,KEBAYORAN BARU,JL. LINGKUNGAN,,,Not_Found
JAKARTA SELATAN,KEBAYORAN BARU,JL. MAHAKAM,Kramat Pela,12130.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. MARGA GUNA,Gandaria Utara,12140.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. MARITIM,,,Not_Found
JAKARTA SELATAN,KEBAYORAN BARU,JL. MARTIMBANG,Gunung,12120.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. MAS STAM,,,Not_Found
JAKARTA SELATAN,KEBAYORAN BARU,JL. MELAWAI,Melawai,12160.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. MELAWAI III,Melawai,12160.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. MELAWAI IV,Melawai,12160.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. MELAWAI IX,Melawai,12160.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. MELAWAI RAYA,Melawai,12160.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. MELAWAI V,Melawai,12160.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. MELAWAI VI,Melawai,12130.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. MELAWAI VII,Melawai,12160.0,Imputed_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. MELAWAI VIII,Melawai,12130.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. MELAWAI X,Melawai,12160.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. MELAWAI XI,Melawai,12160.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. MELAWAI XII,Melawai,12160.0,Imputed_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. MENDAWAI,Kramat Pela,12130.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. MENDAWAI II,Kramat Pela,12130.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. MENDAWAI III,Kramat Pela,12130.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. MENDAWAI IV,Kramat Pela,12130.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. METRO PONDOK INDAH,,,Not_Found
JAKARTA SELATAN,KEBAYORAN BARU,JL. MULAWARMAN,Selong,12180.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. NANGKA,Cipete Utara,12420.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. NIPAH,Petogogan,12170.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. NYI. AGENG SERANG,,,Not_Found
JAKARTA SELATAN,KEBAYORAN BARU,JL. PADANG PANJANG,,,Not_Found
JAKARTA SELATAN,KEBAYORAN BARU,JL. PAKUBUWONO VI,Gunung,12130.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. PANGLIMA POLIM,Melawai,12160.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. PANGLIMA POLIM,Melawai,12160.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. PANGLIMA POLIM II,Melawai,12160.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. PANGLIMA POLIM III,Melawai,12160.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. PANGLIMA POLIM IV,Melawai,12160.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. PANGLIMA POLIM IX,Melawai,12160.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. PANGLIMA POLIM V,Melawai,12160.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. PANGLIMA POLIM VI,Melawai,12160.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. PANGLIMA POLIM VII,Melawai,12160.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. PANGLIMA POLIM VIII,Melawai,12160.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. PANGLIMA POLIM X,Melawai,12160.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. PANGLIMA POLIM XI,Melawai,12160.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. PANGLIMA POLIM XII,Melawai,12160.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. PANGLIMA POLIM XIII,Melawai,12160.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. PANGLIMA POLIM XIV,Melawai,12160.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. PANJANG,,,Not_Found
JAKARTA SELATAN,KEBAYORAN BARU,JL. PATI UNUS,Gunung,12120.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. PATIMURA,,,Not_Found
JAKARTA SELATAN,KEBAYORAN BARU,JL. PAYAKUMBUH,,,Not_Found
JAKARTA SELATAN,KEBAYORAN BARU,JL. PELA/KRAMAT PELA,Kramat Pela,12140.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. PETE,Gandaria Utara,12140.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. PETOGOGAN,Petogogan,12170.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. PONDOK BETUNG,,,Not_Found
JAKARTA SELATAN,KEBAYORAN BARU,JL. PONDOK LABU,,,Not_Found
JAKARTA SELATAN,KEBAYORAN BARU,JL. PRAPANCA,Cipete Utara,,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. PROF. JOKO SUTONO,,,Not_Found
JAKARTA SELATAN,KEBAYORAN BARU,JL. PULO BANGKENG,,,Not_Found
JAKARTA SELATAN,KEBAYORAN BARU,JL. PULO RAYA,Petogogan,12170.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. PURNAWARMAN,Selong,12180.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. RADEN PATAH,Selong,12180.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. RADIO DALAM,Gandaria Utara,12140.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. RAJASA,Selong,12110.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. RAJASA II,Selong,12110.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. RAJASA III,Selong,12110.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. RUBYI,,,Not_Found
JAKARTA SELATAN,KEBAYORAN BARU,JL. SAMA,,,Not_Found
JAKARTA SELATAN,KEBAYORAN BARU,JL. SAMPIT,Kramat Pela,12130.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. SAWAH LUNTO,,,Not_Found
JAKARTA SELATAN,KEBAYORAN BARU,JL. SENAYAN,Senayan,12190.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. SENOPATI,Senayan,12190.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. SINABUNG,Gunung,12120.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. SINABUNG II,Gunung,12120.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. SINABUNG III,Gunung,12120.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. SINABUNG IV,Gunung,12120.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. SINGGALANG,,,Not_Found
JAKARTA SELATAN,KEBAYORAN BARU,JL. SISINGAMANGARAJA,Gunung,12130.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. SULTAN HASANUDDIN,Melawai,12160.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. SUNAN AMPEL,,,Not_Found
JAKARTA SELATAN,KEBAYORAN BARU,JL. SUNAN KALIJAGA,Melawai,12130.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. SUNGAI SAMBAS,Kramat Pela,12160.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. SUNGAI SAMBAS II,Kramat Pela,12160.0,Imputed_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. SUNGAI SAMBAS III,Kramat Pela,12160.0,Imputed_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. SUNGAI SAMBAS IV,Kramat Pela,12160.0,Imputed_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. SURY0,,,Not_Found
JAKARTA SELATAN,KEBAYORAN BARU,JL. SWADAYA,Kebayoran Lama Selatan,12140.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. TAMAN DUTA,,,Not_Found
JAKARTA SELATAN,KEBAYORAN BARU,JL. TAMAN RADIO DALAM,Gandaria Utara,12140.0,OSM_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. TAMAN RADIO DALAM 11,Gandaria Utara,12140.0,Imputed_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. TAMAN RADIO DALAM III,Gandaria Utara,12140.0,Imputed_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. TAMAN RADIO DALAM IV,Gandaria Utara,12140.0,Imputed_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. TAMAN RADIO DALAM IX,Gandaria Utara,12140.0,Imputed_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. TAMAN RADIO DALAM V,Gandaria Utara,12140.0,Imputed_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. TAMAN RADIO DALAM VI,Gandaria Utara,12140.0,Imputed_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. TAMAN RADIO DALAM VII,Gandaria Utara,12140.0,Imputed_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. TAMAN RADIO DALAM VIII,Gandaria Utara,12140.0,Imputed_Success
JAKARTA SELATAN,KEBAYORAN BARU,JL. TAROGONG,,,Not_Found
JAKARTA SELATAN,KEBAYORAN BARU,JL. TEBAH,Gunung,12120.0,OSM_Success
